--- CORTEX SESSION START ---
--- CORTEX SESSION START ---
{"time":60.5535622,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":33,"ammo_rockets":5,"ammo_cells":0,"pos":[606.967163,-87.2177582,-170.373062],"vel":[-129.655304,327.186615,109.0623093],"lidar":[0.30699235,0.29541555,0.2902734,0.31729743,0.32760322],"enemies":[]}
{"time":60.6655388,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":32,"ammo_rockets":5,"ammo_cells":0,"pos":[587.267761,-52.0931969,-162.212494],"vel":[-182.713745,311.583923,34.0631638],"lidar":[0.32907477,0.30366069,0.28674999,0.26698741,0.2745938],"enemies":[]}
{"time":60.7762032,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":31,"ammo_rockets":5,"ammo_cells":0,"pos":[567.04834,-17.6127586,-164.043167],"vel":[-182.713745,311.583923,-54.4662781],"lidar":[0.30732739,0.28274697,0.26296976,0.25699648,0.26118714],"enemies":[]}
{"time":60.8888359,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":29,"ammo_rockets":5,"ammo_cells":0,"pos":[545.068054,16.8098946,-167.96875],"vel":[-216.594376,287.270508,0],"lidar":[0.28533337,0.26110393,0.24470863,0.23639916,0.21484286],"enemies":[]}
{"time":61.0005188,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":28,"ammo_rockets":5,"ammo_cells":0,"pos":[520.375488,47.8528023,-173.671295],"vel":[-221.095093,277.955505,-89.3463974],"lidar":[0.25537241,0.23318006,0.22035274,0.19251662,0.20546792],"enemies":[]}
{"time":61.1114006,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":27,"ammo_rockets":5,"ammo_cells":0,"pos":[494.869629,76.9053726,-188.268921],"vel":[-261.925507,222.376358,-74.1255722],"lidar":[0.2180479,0.21069691,0.1764746,0.18146753,0.17860658],"enemies":[]}
{"time":61.2234039,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":26,"ammo_rockets":5,"ammo_cells":0,"pos":[465.192413,80.4774246,-189.90892],"vel":[-266.791748,-96.9081879,3.84874964],"lidar":[0.21868049,0.19575614,0.14774592,0.15312193,0.14833659],"enemies":[]}
{"time":61.3354187,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":25,"ammo_rockets":5,"ammo_cells":0,"pos":[435.308197,69.6224289,-195.213669],"vel":[-266.791748,-96.9081879,-85.7618866],"lidar":[0.17813042,0.120587789,0.116659917,0.121598825,0.117798634],"enemies":[]}
{"time":61.4433327,"health":200,"armor":0,"ammo_shells":100,"ammo_nails":24,"ammo_rockets":5,"ammo_cells":0,"pos":[406.455475,53.2965622,-199.96875],"vel":[-267.908203,-242.327713,0],"lidar":[0.13898,0.085541539,0.082186408,0.088010512,0.088314764],"enemies":[]}
{"time":61.556057,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":23,"ammo_rockets":5,"ammo_cells":0,"pos":[380.275757,24.532238,-199.96875],"vel":[-209.454269,-263.509277,0],"lidar":[0.104037821,0.10076499,0.049404792,0.046670914,0.047306761],"enemies":[]}
{"time":61.6678009,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[359.331543,-5.81846714,-199.96875],"vel":[-173.325577,-276.830811,0],"lidar":[0.104037821,0.10076499,0.099650159,0.10076499,0.104037821],"enemies":[]}
{"time":61.7763672,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[335.699432,-35.3251534,-183.96875],"vel":[-244.076477,-251.576416,-12.6391201],"lidar":[0.20807564,0.20152998,0.19930032,0.20152998,0.20807564],"enemies":[]}
{"time":61.8882866,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[304.448578,-47.96875,-175.96875],"vel":[-335.969849,0,0],"lidar":[0.26009455,0.25191247,0.19050211,0.18241064,0.17884439],"enemies":[]}
{"time":62.0006561,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[266.789337,-49.0656204,-175.96875],"vel":[-331.373169,-26.2815514,0],"lidar":[0.31184721,0.15982723,0.14923647,0.14292811,0.14016053],"enemies":[]}
{"time":62.1077538,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[231.676102,-54.3551598,-175.96875],"vel":[-327.157776,-68.4488831,0],"lidar":[0.28469256,0.33549428,0.118737161,0.110938892,0.106450491],"enemies":[]}
{"time":62.2194748,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[196.954437,-72.7803116,-175.96875],"vel":[-287.152954,-258.122467,0],"lidar":[0.24877352,0.2893253,0.080997489,0.07508295,0.071562149],"enemies":[]}
{"time":62.3316536,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[170.05426,-103.0335007,-175.96875],"vel":[-209.472153,-277.160553,0],"lidar":[0.20788854,0.24182244,0.29931265,0.045839246,0.043685298],"enemies":[]}
{"time":62.4403229,"health":199,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[150.255203,-133.137604,-175.96875],"vel":[-168.44519,-272.177368,0],"lidar":[0.23517726,0.27835742,0.27527773,0.27835742,0.15512946],"enemies":[]}
{"time":62.5523376,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":21,"ammo_rockets":5,"ammo_cells":0,"pos":[138.473358,-166.244553,-175.96875],"vel":[-137.452087,-333.310303,0],"lidar":[0.2873984,0.27835742,0.27527773,0.1536101,0.099553891],"enemies":[]}
{"time":62.6646461,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[116.7767715,-201.102219,-175.96875],"vel":[-225.681747,-285.555603,0],"lidar":[0.28739846,0.27835742,0.20299405,0.14786975,0.119311266],"enemies":[]}
{"time":62.7724342,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[90.0135956,-228.144791,-175.96875],"vel":[-265.236847,-226.435654,0],"lidar":[0.28739846,0.27835742,0.21914881,0.17161657,0.14457949],"enemies":[]}
{"time":62.8844376,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[57.0831451,-239.96875,-175.96875],"vel":[-326.165741,0,0],"lidar":[0.28739846,0.27639723,0.20898087,0.17104569,0.14833213],"enemies":[]}
{"time":62.9965935,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[20.7731304,-239.96875,-175.96875],"vel":[-322.681824,0,0],"lidar":[0.26244497,0.23952138,0.18883705,0.15875605,0.14026426],"enemies":[]}
{"time":63.1061478,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-16.6941376,-233.708328,-175.96875],"vel":[-334.025696,87.4677124,0],"lidar":[0.22226755,0.22612549,0.17827581,0.14987716,0.13241957],"enemies":[]}
{"time":63.2189407,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-52.4664993,-220.840744,-175.96875],"vel":[-315.164185,152.677002,0],"lidar":[0.1732523,0.17209598,0.1746614,0.18137857,0.19246024],"enemies":[]}
{"time":63.3304672,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-86.9932098,-217.074417,-175.96875],"vel":[-262.207153,-105.5789337,0],"lidar":[0.22504252,0.12505569,0.086711183,0.067506216,0.056661304],"enemies":[]}
{"time":63.4401245,"health":198,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-99.9018631,-239.96875,-175.96875],"vel":[-15.69717598,0,0],"lidar":[0.35757226,0.33693823,0.081995487,0.047272775,0.034135196],"enemies":[]}
{"time":63.5524864,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-90.2692413,-239.96875,-175.96875],"vel":[151.008621,0,0],"lidar":[0.34891248,0.34640163,0.094818071,0.051103622,0.035966966],"enemies":[]}
{"time":63.6601753,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-66.4181366,-239.96875,-175.96875],"vel":[269.848053,0,0],"lidar":[0.3281371,0.32272857,0.1536766,0.063873015,0.041503474],"enemies":[]}
{"time":63.7736664,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":46,"ammo_rockets":5,"ammo_cells":0,"pos":[-30.1338501,-238.874619,-175.96875],"vel":[321.744232,18.388485,0],"lidar":[0.3742685,0.30191553,0.2906172,0.28623927,0.14814673],"enemies":[]}
{"time":63.8833237,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":45,"ammo_rockets":5,"ammo_cells":0,"pos":[4.98523521,-235.943054,-175.96875],"vel":[319.311218,32.082756,0],"lidar":[0.33492741,0.26485541,0.25494397,0.2511034,0.17355318],"enemies":[]}
{"time":63.9939041,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":43,"ammo_rockets":5,"ammo_cells":0,"pos":[40.9785347,-230.268204,-175.96875],"vel":[333.703918,77.7368927,0],"lidar":[0.13206367,0.35744685,0.86875683,0.29159725,0.22536023],"enemies":[]}
{"time":64.1016159,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":42,"ammo_rockets":5,"ammo_cells":0,"pos":[76.8162384,-215.116211,-175.96875],"vel":[314.530975,171.771652,0],"lidar":[0.091658838,0.097114928,0.33969584,0.33276215,0.75524688],"enemies":[]}
{"time":64.2138367,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":41,"ammo_rockets":5,"ammo_cells":0,"pos":[108.7447662,-193.513855,-175.96875],"vel":[265.229736,205.784134,0],"lidar":[0.27100611,0.28713804,0.31340197,0.28598914,0.72061384],"enemies":[]}
{"time":64.3254852,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":40,"ammo_rockets":5,"ammo_cells":0,"pos":[136.257477,-169.091171,-175.96875],"vel":[234.359985,227.080902,0],"lidar":[0.2453007,0.25990248,0.28367522,0.24568497,0.68145919],"enemies":[]}
{"time":64.4390869,"health":197,"armor":0,"ammo_shells":100,"ammo_nails":39,"ammo_rockets":5,"ammo_cells":0,"pos":[161.514435,-142.351196,-175.96875],"vel":[214.624161,240.696457,0],"lidar":[0.21715629,0.23008275,0.25112793,0.20868534,0.63858944],"enemies":[]}
{"time":64.547821,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":38,"ammo_rockets":5,"ammo_cells":0,"pos":[183.062027,-113.4471283,-175.96875],"vel":[174.153442,276.598877,0],"lidar":[0.17199099,0.49737811,0.36033723,0.12697129,0.123049423],"enemies":[]}
{"time":64.6585159,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":37,"ammo_rockets":5,"ammo_cells":0,"pos":[202.15065,-83.3545532,-175.96875],"vel":[181.41861,270.505432,0],"lidar":[0.33794615,0.104080439,0.102701977,0.103622474,0.106753275],"enemies":[]}
{"time":64.7667847,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":36,"ammo_rockets":5,"ammo_cells":0,"pos":[229.261688,-59.5504799,-175.96875],"vel":[331.512451,138.38652,0],"lidar":[0.075756885,0.077956416,0.082229726,0.089084238,0.099046893],"enemies":[]}
{"time":64.8785095,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":35,"ammo_rockets":5,"ammo_cells":0,"pos":[270.576721,-53.3695602,-175.96875],"vel":[360.27713,17.6385536,0],"lidar":[0.55333632,0.038411546,0.036947377,0.040142745,0.044781156],"enemies":[]}
{"time":64.9902039,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":34,"ammo_rockets":5,"ammo_cells":0,"pos":[287.96875,-51.5619812,-175.983536],"vel":[0,44.5397034,0],"lidar":[0.534334,0.046767734,0.030613791,0.02313477,0.021213166],"enemies":[]}
{"time":65.097641,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":32,"ammo_rockets":5,"ammo_cells":0,"pos":[292.252838,-41.8898087,-175.983536],"vel":[132.838776,123.3264694,0],"lidar":[0.52999848,0.54561281,0.59338337,0.041170366,0.033933766],"enemies":[]}
{"time":65.2096329,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":31,"ammo_rockets":5,"ammo_cells":0,"pos":[320.268433,-24.9849663,-175.983536],"vel":[284.305267,153.12883,0],"lidar":[0.50164676,0.51642579,0.56258208,0.55005318,0.45336911],"enemies":[]}
{"time":65.3216476,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":30,"ammo_rockets":5,"ammo_cells":0,"pos":[352.223724,-16.03125,-181.719513],"vel":[285.283295,0,-89.6100006],"lidar":[0.4693082,0.48313445,0.52744925,0.56674904,0.46713036],"enemies":[]}
{"time":65.4312592,"health":196,"armor":0,"ammo_shells":100,"ammo_nails":29,"ammo_rockets":5,"ammo_cells":0,"pos":[383.494171,-16.03125,-197.035553],"vel":[285.283295,0,-177.299454],"lidar":[0.43858364,0.44910762,0.47111222,0.60646009,0.49118638],"enemies":[]}
{"time":65.5431442,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":28,"ammo_rockets":5,"ammo_cells":0,"pos":[419.227783,-19.7411575,-199.96875],"vel":[323.648712,-52.5631065,0],"lidar":[0.42317829,0.43462113,0.45744127,0.52147329,0.50092405],"enemies":[]}
{"time":65.6551514,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":27,"ammo_rockets":5,"ammo_cells":0,"pos":[448.014313,-25.022892,-197.295578],"vel":[187.805969,-38.3365211,62.6020508],"lidar":[0.3945621,0.40536144,0.42680019,0.49410087,0.4937484],"enemies":[]}
{"time":65.7659073,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":26,"ammo_rockets":5,"ammo_cells":0,"pos":[462.678253,-28.3195553,-192.407593],"vel":[96.7928696,-24.2564545,32.2643166],"lidar":[0.37883776,0.38920674,0.40979108,0.48077691,0.48822963],"enemies":[]}
{"time":65.8776932,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":25,"ammo_rockets":5,"ammo_cells":0,"pos":[469.034363,-30.2626305,-190.28891],"vel":[27.1497211,-11.47035789,9.0499115],"lidar":[0.37202206,0.38220447,0.40241849,0.47500169,0.48497689],"enemies":[]}
{"time":65.9899292,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":24,"ammo_rockets":5,"ammo_cells":0,"pos":[469.174866,-30.5374336,-190.242081],"vel":[-3.86001778,0,-1.28667831],"lidar":[0.37187138,0.38204965,0.40225548,0.47487402,0.48451689],"enemies":[]}
{"time":66.0967331,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[468.781555,-30.5374336,-190.373184],"vel":[-3.8394258,0,-1.27981472],"lidar":[0.37229314,0.38248295,0.40271169,0.47523141,0.48451689],"enemies":[]}
{"time":66.2007294,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[468.408447,-30.5374336,-190.497543],"vel":[-3.81297755,0,-1.27099895],"lidar":[0.36794296,0.37772128,0.39735103,0.5264895,0.48063847],"enemies":[]}
{"time":66.3127289,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[467.977539,-30.5374336,-190.641174],"vel":[-3.6347537,0,-1.21158981],"lidar":[0.36839914,0.37818959,0.39784366,0.52692294,0.48063847],"enemies":[]}
{"time":66.4258652,"health":195,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[467.538269,-30.5374336,-190.787598],"vel":[-3.96384192,0,-1.3212862],"lidar":[0.36886415,0.37866697,0.39834583,0.52736479,0.48063847],"enemies":[]}
{"time":66.5376129,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[467.109772,-30.5374336,-190.930435],"vel":[-3.91183376,0,-1.30395126],"lidar":[0.36931774,0.37913263,0.39883575,0.52779585,0.48063847],"enemies":[]}
{"time":66.649971,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[466.676483,-30.5374336,-191.074875],"vel":[-3.99746585,0,-1.33249474],"lidar":[0.36977649,0.37960356,0.39933109,0.52823174,0.48063847],"enemies":[]}
{"time":66.7596588,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[466.263184,-30.5374336,-191.212631],"vel":[-3.84146595,0,-1.28049469],"lidar":[0.37021405,0.38005272,0.39980361,0.52864742,0.48063847],"enemies":[]}
{"time":66.8716736,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[465.832184,-30.5374336,-191.356293],"vel":[-3.55291367,0,-1.18430996],"lidar":[0.37067026,0.38052106,0.40029636,0.52908099,0.48063847],"enemies":[]}
{"time":66.9841614,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[465.397858,-30.5374336,-191.501068],"vel":[-3.96057773,0,-1.32019901],"lidar":[0.37113005,0.3809931,0.4007929,0.52951783,0.48063847],"enemies":[]}
{"time":67.0918884,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[464.99823,-30.5374336,-191.634293],"vel":[-3.968642,0,-1.32288647],"lidar":[0.37155315,0.38142741,0.40124977,0.52991986,0.48063847],"enemies":[]}
{"time":67.1992264,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[464.601807,-30.5374336,-191.766434],"vel":[-3.84014559,0,-1.28005505],"lidar":[0.37197283,0.38185826,0.401703,0.53031868,0.48063847],"enemies":[]}
{"time":67.3112259,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[464.171692,-30.5374336,-191.909821],"vel":[-3.8399539,0,-1.2799902],"lidar":[0.37242815,0.38232568,0.40219477,0.53075135,0.48063847],"enemies":[]}
{"time":67.4238815,"health":194,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[463.735809,-30.5374336,-192.055099],"vel":[-3.83678579,0,-1.27893448],"lidar":[0.37288964,0.38279942,0.40269306,0.53118974,0.48063847],"enemies":[]}
{"time":67.5331497,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[463.32489,-30.5374336,-192.192078],"vel":[-3.19401765,0,-1.06467724],"lidar":[0.3733246,0.38324597,0.40316281,0.5316031,0.48063847],"enemies":[]}
{"time":67.6438446,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[462.904236,-30.5374336,-192.332321],"vel":[-3.8097856,0,-1.26993465],"lidar":[0.37376994,0.38370314,0.40364373,0.53202635,0.48063847],"enemies":[]}
{"time":67.7536697,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[462.48877,-30.5374336,-192.470825],"vel":[-3.8352735,0,-1.27843094],"lidar":[0.37420979,0.38415468,0.40411875,0.5324443,0.48063847],"enemies":[]}
{"time":67.8656693,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[462.058319,-30.5374336,-192.614304],"vel":[-3.83968973,0,-1.27990246],"lidar":[0.3746655,0.38462248,0.40461087,0.53287727,0.48063847],"enemies":[]}
{"time":67.9777374,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[461.627502,-30.5374336,-192.757904],"vel":[-3.85641789,0,-1.28547859],"lidar":[0.37512153,0.38509065,0.40510342,0.53331065,0.48063847],"enemies":[]}
{"time":68.0845032,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[461.234192,-30.5374336,-192.889008],"vel":[-3.9184339,0,-1.30615139],"lidar":[0.37553793,0.3855181,0.40555307,0.53370625,0.48063847],"enemies":[]}
{"time":68.1963806,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[460.804688,-30.5374336,-193.032166],"vel":[-3.66931367,0,-1.2231102],"lidar":[0.37599266,0.3859849,0.4060441,0.53413826,0.48063847],"enemies":[]}
{"time":68.3083038,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[460.37439,-30.5374336,-193.175598],"vel":[-3.49058557,0,-1.16353321],"lidar":[0.37644812,0.3864525,0.40653601,0.53457111,0.48063847],"enemies":[]}
{"time":68.4160461,"health":193,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[459.973694,-30.5374336,-193.309158],"vel":[-4.00173759,0,-1.33391953],"lidar":[0.37687233,0.38688797,0.40699416,0.53497416,0.48063847],"enemies":[]}
{"time":68.5277863,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[459.545288,-30.5374336,-193.451965],"vel":[-3.72763371,0,-1.24255085],"lidar":[0.37732586,0.38735354,0.40748391,0.5354051,0.48063847],"enemies":[]}
{"time":68.6401672,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[459.112061,-30.5374336,-193.596359],"vel":[-4.02175379,0,-1.34059143],"lidar":[0.37778452,0.38782442,0.40797919,0.53584087,0.48063847],"enemies":[]}
{"time":68.7497787,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[458.697296,-30.5374336,-193.734619],"vel":[-3.81367397,0,-1.2712307],"lidar":[0.37822357,0.38827512,0.40845338,0.53625804,0.48063847],"enemies":[]}
{"time":68.8611832,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[458.271332,-30.5374336,-193.876617],"vel":[-3.60904956,0,-1.203022],"lidar":[0.37867457,0.3887381,0.40894037,0.5366866,0.48063847],"enemies":[]}
{"time":68.9731827,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[457.841034,-30.5374336,-194.020065],"vel":[-3.6951375,0,-1.23171806],"lidar":[0.3791301,0.38920572,0.40943229,0.53711945,0.48063847],"enemies":[]}
{"time":69.0810471,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[457.439423,-30.5374336,-194.153931],"vel":[-3.84043384,0,-1.28015041],"lidar":[0.37955526,0.38964221,0.40989146,0.53752345,0.48063847],"enemies":[]}
{"time":69.1933975,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[457.0065,-30.5374336,-194.298248],"vel":[-3.84849763,0,-1.28283882],"lidar":[0.38001353,0.39011264,0.41038638,0.53795892,0.48063847],"enemies":[]}
{"time":69.3051376,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[456.578125,-30.5374336,-194.44104],"vel":[-3.72568965,0,-1.24190235],"lidar":[0.38046706,0.39057824,0.41087613,0.53838986,0.48063847],"enemies":[]}
{"time":69.4173965,"health":192,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[456.144867,-30.5374336,-194.585449],"vel":[-4.12397003,0,-1.37466335],"lidar":[0.38092574,0.39104909,0.41137147,0.53882563,0.48063847],"enemies":[]}
{"time":69.5286713,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[455.719482,-30.5374336,-194.727264],"vel":[-3.94929767,0,-1.31643867],"lidar":[0.38137606,0.39151138,0.41185778,0.53925359,0.48063847],"enemies":[]}
{"time":69.6408844,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[455.287445,-30.5374336,-194.871246],"vel":[-3.96847391,0,-1.3228302],"lidar":[0.38183343,0.39198092,0.41235173,0.53968811,0.48063847],"enemies":[]}
{"time":69.7511978,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[454.869629,-30.5374336,-195.010529],"vel":[-3.97293782,0,-1.32431889],"lidar":[0.38227576,0.39243498,0.4128294,0.54010838,0.48063847],"enemies":[]}
{"time":69.8627853,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[454.442291,-30.5374336,-195.152985],"vel":[-3.70615363,0,-1.23539066],"lidar":[0.3827281,0.39289936,0.41331795,0.54053831,0.48063847],"enemies":[]}
{"time":69.9753952,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[454.007385,-30.5374336,-195.297928],"vel":[-3.98275375,0,-1.32759094],"lidar":[0.38318855,0.39337203,0.41381517,0.54097569,0.48063847],"enemies":[]}
{"time":70.0827408,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[453.609802,-30.5374336,-195.430466],"vel":[-3.7022419,0,-1.23408604],"lidar":[0.38360944,0.39380413,0.41426966,0.54137564,0.48063847],"enemies":[]}
{"time":70.1950378,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[453.177155,-30.5374336,-195.574692],"vel":[-3.76502562,0,-1.25501442],"lidar":[0.38406745,0.39427429,0.41476431,0.54181087,0.48063847],"enemies":[]}
{"time":70.3067017,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[452.749542,-30.5374336,-195.717239],"vel":[-3.83997798,0,-1.27999783],"lidar":[0.38452014,0.394739,0.41525319,0.54224104,0.48063847],"enemies":[]}
{"time":70.4177475,"health":191,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[452.326019,-30.5374336,-195.858414],"vel":[-3.84590578,0,-1.28197479],"lidar":[0.38496855,0.39519933,0.41573739,0.54266709,0.48063847],"enemies":[]}
{"time":70.5297241,"health":190,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[451.895935,-30.5374336,-196.001785],"vel":[-3.84012175,0,-1.28004646],"lidar":[0.38542381,0.39566672,0.41622904,0.5430997,0.48063847],"enemies":[]}
{"time":70.6417236,"health":190,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[451.465607,-30.5374336,-196.145218],"vel":[-3.70778561,0,-1.23593426],"lidar":[0.38587937,0.39613438,0.41672105,0.54353255,0.48063847],"enemies":[]}
{"time":70.7508163,"health":190,"armor":0,"ammo_shells":100,"ammo_nails":22,"ammo_rockets":5,"ammo_cells":0,"pos":[451.056702,-30.5374336,-196.281525],"vel":[-3.77786565,0,-1.25929451],"lidar":[0.38631228,0.39657879,0.41718858,0.54394388,0.48063847],"enemies":[]}
